,Tag ID,Longitude,Latitude,Scientific Name,gps:satellite-count,individual-local-identifier
4025,M695496,-92.852614,58.10795,Vulpes vulpes,9,JF
4026,M695496,-92.843206,58.086955,Vulpes vulpes,8,JF
4027,M695496,-92.833625,58.08049,Vulpes vulpes,7,JF
4028,M695496,-92.836574,58.083814,Vulpes vulpes,9,JF
4029,M695496,-92.837209,58.084847,Vulpes vulpes,10,JF
4030,M695496,-92.83915,58.087501,Vulpes vulpes,7,JF
4031,M695496,-92.843511,58.086934,Vulpes vulpes,8,JF
4032,M695496,-92.84343,58.086884,Vulpes vulpes,10,JF
4033,M695496,-92.838091,58.085935,Vulpes vulpes,8,JF
4034,M695496,-92.838168,58.085901,Vulpes vulpes,10,JF
4035,M695496,-92.837925,58.085879,Vulpes vulpes,11,JF
4036,M695496,-92.830771,58.07646,Vulpes vulpes,11,JF
4037,M695496,-92.826526,58.070051,Vulpes vulpes,7,JF
4038,M695496,-92.842849,58.084674,Vulpes vulpes,9,JF
4039,M695496,-92.835769,58.084296,Vulpes vulpes,11,JF
4040,M695496,-92.832436,58.079239,Vulpes vulpes,11,JF
4041,M695496,-92.832703,58.079191,Vulpes vulpes,7,JF
4042,M695496,-92.837413,58.084573,Vulpes vulpes,8,JF
4043,M695496,-92.843655,58.086962,Vulpes vulpes,8,JF
4044,M695496,-92.843444,58.087006,Vulpes vulpes,6,JF
4045,M695496,-92.843411,58.086911,Vulpes vulpes,9,JF
4046,M695496,-92.843443,58.086891,Vulpes vulpes,5,JF
4047,M695496,-92.837506,58.086576,Vulpes vulpes,8,JF
4048,M695496,-92.824705,58.058926,Vulpes vulpes,8,JF
4049,M695496,-92.793152,58.017617,Vulpes vulpes,8,JF
4050,M695496,-92.793144,58.017596,Vulpes vulpes,11,JF
4051,M695496,-92.796583,58.02689,Vulpes vulpes,8,JF
4052,M695496,-92.786596,58.029144,Vulpes vulpes,9,JF
4053,M695496,-92.796119,58.021094,Vulpes vulpes,10,JF
4054,M695496,-92.797048,58.021813,Vulpes vulpes,8,JF
4055,M695496,-92.796278,58.021631,Vulpes vulpes,10,JF
4056,M695496,-92.796928,58.023711,Vulpes vulpes,10,JF
4057,M695496,-92.796807,58.023746,Vulpes vulpes,9,JF
4058,M695496,-92.796889,58.023694,Vulpes vulpes,9,JF
4059,M695496,-92.79699,58.023747,Vulpes vulpes,10,JF
4060,M695496,-92.804955,58.046398,Vulpes vulpes,8,JF
4061,M695496,-92.829392,58.072746,Vulpes vulpes,8,JF
4062,M695496,-92.829432,58.072716,Vulpes vulpes,11,JF
4063,M695496,-92.829885,58.073632,Vulpes vulpes,11,JF
4064,M695496,-92.825606,58.075244,Vulpes vulpes,9,JF
4065,M695496,-92.82557,58.07519,Vulpes vulpes,9,JF
4066,M695496,-92.831046,58.075372,Vulpes vulpes,7,JF
4067,M695496,-92.830991,58.075432,Vulpes vulpes,8,JF
4068,M695496,-92.831114,58.075374,Vulpes vulpes,5,JF
4069,M695496,-92.830988,58.075393,Vulpes vulpes,7,JF
4070,M695496,-92.832346,58.078889,Vulpes vulpes,7,JF
4071,M695496,-92.83026,58.065437,Vulpes vulpes,10,JF
4072,M695496,-92.797055,58.020303,Vulpes vulpes,6,JF
4073,M695496,-92.824948,58.065822,Vulpes vulpes,7,JF
4074,M695496,-92.828675,58.071758,Vulpes vulpes,7,JF
4075,M695496,-92.849785,58.123093,Vulpes vulpes,9,JF
4076,M695496,-92.848489,58.123533,Vulpes vulpes,6,JF
4077,M695496,-92.848452,58.123513,Vulpes vulpes,8,JF
4078,M695496,-92.847825,58.124639,Vulpes vulpes,9,JF
4079,M695496,-92.847789,58.124634,Vulpes vulpes,8,JF
4080,M695496,-92.847594,58.124971,Vulpes vulpes,10,JF
4081,M695496,-92.847491,58.125188,Vulpes vulpes,6,JF
4082,M695496,-92.847751,58.124607,Vulpes vulpes,9,JF
4083,M695496,-92.825559,58.075222,Vulpes vulpes,8,JF
4084,M695496,-92.82812,58.070519,Vulpes vulpes,8,JF
4085,M695496,-92.827718,58.070383,Vulpes vulpes,12,JF
4086,M695496,-92.828463,58.071211,Vulpes vulpes,9,JF
4087,M695496,-92.827817,58.070336,Vulpes vulpes,9,JF
4088,M695496,-92.827674,58.070485,Vulpes vulpes,9,JF
4089,M695496,-92.827833,58.070274,Vulpes vulpes,8,JF
4090,M695496,-92.827745,58.070329,Vulpes vulpes,11,JF
4091,M695496,-92.828125,58.070546,Vulpes vulpes,8,JF
4092,M695496,-92.827808,58.070535,Vulpes vulpes,8,JF
4093,M695496,-92.797669,58.040882,Vulpes vulpes,7,JF
4094,M695496,-92.84586,58.093205,Vulpes vulpes,8,JF
4095,M695496,-92.851797,58.110947,Vulpes vulpes,10,JF
4096,M695496,-92.851731,58.110937,Vulpes vulpes,7,JF
4097,M695496,-92.848583,58.122778,Vulpes vulpes,7,JF
4098,M695496,-92.848631,58.122806,Vulpes vulpes,6,JF
4099,M695496,-92.847755,58.124616,Vulpes vulpes,7,JF
4100,M695496,-92.850179,58.122632,Vulpes vulpes,5,JF
4101,M695496,-92.850003,58.122696,Vulpes vulpes,9,JF
4102,M695496,-92.850071,58.122685,Vulpes vulpes,11,JF
4103,M695496,-92.849778,58.122731,Vulpes vulpes,7,JF
4104,M695496,-92.857719,58.121736,Vulpes vulpes,11,JF
4105,M695496,-92.87566,58.101739,Vulpes vulpes,8,JF
4106,M695496,-92.856161,58.125994,Vulpes vulpes,7,JF
4107,M695496,-92.854125,58.118549,Vulpes vulpes,11,JF
4108,M695496,-92.842137,58.091622,Vulpes vulpes,7,JF
4109,M695496,-92.829384,58.07408,Vulpes vulpes,7,JF
4110,M695496,-92.829389,58.0741,Vulpes vulpes,8,JF
4111,M695496,-92.827303,58.069675,Vulpes vulpes,8,JF
4112,M695496,-92.827099,58.069659,Vulpes vulpes,8,JF
4113,M695496,-92.82376,58.065868,Vulpes vulpes,8,JF
4114,M695496,-92.824132,58.06556,Vulpes vulpes,6,JF
4115,M695496,-92.829625,58.069866,Vulpes vulpes,8,JF
4116,M695496,-92.852072,58.0957,Vulpes vulpes,8,JF
4117,M695496,-92.871805,58.121216,Vulpes vulpes,8,JF
4118,M695496,-92.84861,58.122774,Vulpes vulpes,7,JF
4119,M695496,-92.848638,58.122801,Vulpes vulpes,8,JF
4120,M695496,-92.85126,58.118496,Vulpes vulpes,8,JF
4121,M695496,-92.852018,58.118118,Vulpes vulpes,9,JF
4122,M695496,-92.852194,58.117546,Vulpes vulpes,9,JF
4123,M695496,-92.852071,58.117564,Vulpes vulpes,9,JF
4124,M695496,-92.85206,58.117581,Vulpes vulpes,10,JF
4125,M695496,-92.852177,58.117617,Vulpes vulpes,11,JF
4126,M695496,-92.852052,58.117645,Vulpes vulpes,9,JF
4127,M695496,-92.868225,58.123605,Vulpes vulpes,10,JF
4128,M695496,-92.820062,58.05879,Vulpes vulpes,8,JF
4129,M695496,-92.824759,58.065924,Vulpes vulpes,8,JF
4130,M695496,-92.828731,58.071969,Vulpes vulpes,10,JF
4131,M695496,-92.828763,58.071953,Vulpes vulpes,9,JF
4132,M695496,-92.827741,58.070442,Vulpes vulpes,7,JF
4133,M695496,-92.827766,58.070337,Vulpes vulpes,8,JF
4134,M695496,-92.826877,58.070485,Vulpes vulpes,9,JF
4135,M695496,-92.828714,58.071969,Vulpes vulpes,8,JF
4136,M695496,-92.828386,58.071207,Vulpes vulpes,10,JF
4137,M695496,-92.828406,58.071268,Vulpes vulpes,10,JF
4138,M695496,-92.828228,58.071342,Vulpes vulpes,7,JF
4139,M695496,-92.828479,58.07123,Vulpes vulpes,8,JF
4140,M695496,-92.849031,58.097174,Vulpes vulpes,10,JF
4141,M695496,-92.853237,58.121433,Vulpes vulpes,8,JF
4142,M695496,-92.848462,58.123454,Vulpes vulpes,7,JF
4143,M695496,-92.850515,58.120665,Vulpes vulpes,10,JF
4144,M695496,-92.848564,58.123368,Vulpes vulpes,8,JF
4145,M695496,-92.848405,58.123414,Vulpes vulpes,8,JF
4146,M695496,-92.864971,58.125039,Vulpes vulpes,9,JF
4147,M695496,-92.865097,58.125328,Vulpes vulpes,6,JF
4148,M695496,-92.863693,58.125628,Vulpes vulpes,7,JF
4149,M695496,-92.863794,58.125502,Vulpes vulpes,7,JF
4150,M695496,-92.863863,58.12546,Vulpes vulpes,5,JF
4151,M695496,-92.868873,58.122455,Vulpes vulpes,11,JF
4152,M695496,-92.827438,58.07069,Vulpes vulpes,9,JF
4153,M695496,-92.818447,58.058144,Vulpes vulpes,9,JF
4154,M695496,-92.828797,58.07181,Vulpes vulpes,9,JF
4155,M695496,-92.83218,58.077419,Vulpes vulpes,11,JF
4156,M695496,-92.829355,58.072362,Vulpes vulpes,7,JF
4157,M695496,-92.830832,58.07506,Vulpes vulpes,10,JF
4158,M695496,-92.830521,58.075423,Vulpes vulpes,8,JF
4159,M695496,-92.830576,58.07544,Vulpes vulpes,8,JF
4160,M695496,-92.83103,58.07534,Vulpes vulpes,10,JF
4161,M695496,-92.830867,58.075221,Vulpes vulpes,7,JF
4162,M695496,-92.830827,58.075196,Vulpes vulpes,7,JF
4163,M695496,-92.832496,58.077872,Vulpes vulpes,9,JF
4164,M695496,-92.862012,58.124974,Vulpes vulpes,10,JF
4165,M695496,-92.866733,58.124043,Vulpes vulpes,8,JF
4166,M695496,-92.864074,58.125454,Vulpes vulpes,6,JF
4167,M695496,-92.86385,58.125527,Vulpes vulpes,7,JF
4168,M695496,-92.863297,58.123308,Vulpes vulpes,6,JF
4169,M695496,-92.863845,58.125563,Vulpes vulpes,8,JF
4170,M695496,-92.863842,58.125453,Vulpes vulpes,8,JF
4171,M695496,-92.8638,58.125491,Vulpes vulpes,7,JF
4172,M695496,-92.864053,58.125472,Vulpes vulpes,7,JF
4173,M695496,-92.863808,58.125532,Vulpes vulpes,7,JF
4174,M695496,-92.864061,58.125523,Vulpes vulpes,8,JF
4175,M695496,-92.877063,58.114719,Vulpes vulpes,8,JF
4176,M695496,-92.860845,58.124585,Vulpes vulpes,7,JF
4177,M695496,-92.850492,58.120889,Vulpes vulpes,10,JF
4178,M695496,-92.863676,58.124188,Vulpes vulpes,11,JF
4179,M695496,-92.863199,58.122636,Vulpes vulpes,10,JF
4180,M695496,-92.863858,58.125403,Vulpes vulpes,5,JF
4181,M695496,-92.863895,58.125491,Vulpes vulpes,6,JF
4182,M695496,-92.863857,58.125461,Vulpes vulpes,8,JF
4183,M695496,-92.863973,58.125451,Vulpes vulpes,6,JF
4184,M695496,-92.864022,58.125459,Vulpes vulpes,6,JF
4185,M695496,-92.854485,58.123149,Vulpes vulpes,8,JF
4186,M695496,-92.854458,58.123131,Vulpes vulpes,7,JF
4187,M695496,-92.854497,58.12316,Vulpes vulpes,8,JF
4188,M695496,-92.876725,58.116922,Vulpes vulpes,9,JF
4189,M695496,-92.867307,58.121238,Vulpes vulpes,9,JF
4190,M695496,-92.860055,58.116817,Vulpes vulpes,11,JF
4191,M695496,-92.860075,58.116814,Vulpes vulpes,10,JF
4192,M695496,-92.85988,58.116672,Vulpes vulpes,6,JF
4193,M695496,-92.86015,58.116889,Vulpes vulpes,5,JF
4194,M695496,-92.860031,58.116817,Vulpes vulpes,9,JF
4195,M695496,-92.860723,58.116488,Vulpes vulpes,10,JF
4196,M695496,-92.863404,58.124618,Vulpes vulpes,6,JF
4197,M695496,-92.862959,58.124644,Vulpes vulpes,8,JF
4198,M695496,-92.863057,58.12457,Vulpes vulpes,8,JF
4199,M695496,-92.877711,58.110355,Vulpes vulpes,8,JF
4200,M695496,-92.860067,58.116799,Vulpes vulpes,10,JF
4201,M695496,-92.860429,58.117034,Vulpes vulpes,7,JF
4202,M695496,-92.86,58.116849,Vulpes vulpes,7,JF
4203,M695496,-92.863169,58.125553,Vulpes vulpes,5,JF
4204,M695496,-92.863246,58.125594,Vulpes vulpes,6,JF
4205,M695496,-92.863429,58.125609,Vulpes vulpes,5,JF
4206,M695496,-92.863305,58.125708,Vulpes vulpes,8,JF
4207,M695496,-92.863216,58.125608,Vulpes vulpes,6,JF
4208,M695496,-92.863091,58.12564,Vulpes vulpes,7,JF
4209,M695496,-92.858014,58.125812,Vulpes vulpes,11,JF
4210,M695496,-92.870768,58.108635,Vulpes vulpes,8,JF
4211,M695496,-92.869291,58.115558,Vulpes vulpes,9,JF
4212,M695496,-92.856792,58.121914,Vulpes vulpes,10,JF
4213,M695496,-92.852684,58.117435,Vulpes vulpes,11,JF
4214,M695496,-92.862538,58.125771,Vulpes vulpes,7,JF
4215,M695496,-92.86264,58.12566,Vulpes vulpes,7,JF
4216,M695496,-92.862569,58.125702,Vulpes vulpes,8,JF
4217,M695496,-92.862803,58.125657,Vulpes vulpes,7,JF
4218,M695496,-92.863014,58.125644,Vulpes vulpes,6,JF
4219,M695496,-92.862613,58.125705,Vulpes vulpes,7,JF
4220,M695496,-92.865766,58.126115,Vulpes vulpes,11,JF
4221,M695496,-92.867691,58.125177,Vulpes vulpes,10,JF
4222,M695496,-92.863726,58.107231,Vulpes vulpes,9,JF
4223,M695496,-92.862715,58.102088,Vulpes vulpes,9,JF
4224,M695496,-92.862761,58.125809,Vulpes vulpes,8,JF
4225,M695496,-92.866171,58.126093,Vulpes vulpes,10,JF
4226,M695496,-92.866065,58.126048,Vulpes vulpes,6,JF
4227,M695496,-92.866127,58.126177,Vulpes vulpes,7,JF
4228,M695496,-92.862783,58.125699,Vulpes vulpes,7,JF
4229,M695496,-92.862694,58.125789,Vulpes vulpes,8,JF
4230,M695496,-92.862775,58.125656,Vulpes vulpes,8,JF
4231,M695496,-92.862768,58.125721,Vulpes vulpes,7,JF
4232,M695496,-92.862679,58.125733,Vulpes vulpes,7,JF
4233,M695496,-92.862942,58.125665,Vulpes vulpes,9,JF
4234,M701529,-93.218001,58.595841,Vulpes lagopus,8,GK
4235,M701529,-93.200568,58.595469,Vulpes lagopus,10,GK
4236,M701529,-93.194738,58.605579,Vulpes lagopus,7,GK
4237,M701529,-93.201275,58.609224,Vulpes lagopus,7,GK
4238,M701529,-93.211492,58.615147,Vulpes lagopus,11,GK
4239,M701529,-93.239466,58.62365,Vulpes lagopus,9,GK
4240,M701529,-93.238154,58.623049,Vulpes lagopus,8,GK
4241,M701529,-93.230805,58.595903,Vulpes lagopus,10,GK
4242,M701529,-93.228196,58.591633,Vulpes lagopus,8,GK
4243,M701529,-93.228152,58.591619,Vulpes lagopus,8,GK
4244,M701529,-93.22815,58.591601,Vulpes lagopus,6,GK
4245,M701529,-93.228158,58.591667,Vulpes lagopus,8,GK
4246,M701529,-93.274288,58.584581,Vulpes lagopus,10,GK
4247,M701529,-93.274541,58.584406,Vulpes lagopus,12,GK
4248,M701529,-93.274576,58.584437,Vulpes lagopus,9,GK
4249,M701529,-93.274496,58.584461,Vulpes lagopus,8,GK
4250,M701529,-93.284846,58.582184,Vulpes lagopus,8,GK
4251,M701529,-93.284572,58.582352,Vulpes lagopus,7,GK
4252,M701529,-93.285065,58.578241,Vulpes lagopus,7,GK
4253,M701529,-93.269318,58.582534,Vulpes lagopus,8,GK
4254,M701529,-93.26937,58.582522,Vulpes lagopus,8,GK
4255,M701529,-93.269395,58.582454,Vulpes lagopus,8,GK
4256,M701529,-93.273872,58.584188,Vulpes lagopus,9,GK
4257,M701529,-93.276213,58.584545,Vulpes lagopus,8,GK
4258,M701529,-93.276139,58.58456,Vulpes lagopus,8,GK
4259,M701529,-93.276193,58.584569,Vulpes lagopus,8,GK
4260,M701529,-93.275931,58.584447,Vulpes lagopus,7,GK
4261,M701529,-93.276149,58.584558,Vulpes lagopus,7,GK
4262,M701529,-93.281616,58.587345,Vulpes lagopus,8,GK
4263,M701529,-93.250613,58.607983,Vulpes lagopus,7,GK
4264,M701529,-93.247742,58.609905,Vulpes lagopus,7,GK
4265,M701529,-93.247752,58.609993,Vulpes lagopus,7,GK
4266,M701529,-93.247744,58.609853,Vulpes lagopus,8,GK
4267,M701529,-93.203373,58.625863,Vulpes lagopus,7,GK
4268,M701529,-93.184689,58.62278,Vulpes lagopus,12,GK
4269,M701529,-93.184678,58.622854,Vulpes lagopus,8,GK
4270,M701529,-93.18455,58.622788,Vulpes lagopus,7,GK
4271,M701529,-93.184694,58.622774,Vulpes lagopus,10,GK
4272,M701529,-93.184682,58.622785,Vulpes lagopus,10,GK
4273,M701529,-93.184658,58.622746,Vulpes lagopus,9,GK
4274,M701529,-93.184755,58.62286,Vulpes lagopus,8,GK
4275,M701529,-93.18476,58.622804,Vulpes lagopus,8,GK
4276,M701529,-93.213498,58.590757,Vulpes lagopus,8,GK
4277,M701529,-93.228492,58.590209,Vulpes lagopus,8,GK
4278,M701529,-93.2285,58.590167,Vulpes lagopus,7,GK
4279,M701529,-93.228657,58.590231,Vulpes lagopus,7,GK
4280,M701529,-93.249773,58.594165,Vulpes lagopus,12,GK
4281,M701529,-93.253145,58.597749,Vulpes lagopus,9,GK
4282,M701529,-93.252214,58.59909,Vulpes lagopus,8,GK
4283,M701529,-93.236007,58.618407,Vulpes lagopus,9,GK
4284,M701529,-93.235786,58.618681,Vulpes lagopus,8,GK
4285,M701529,-93.235768,58.618659,Vulpes lagopus,7,GK
4286,M701529,-93.258127,58.609167,Vulpes lagopus,7,GK
4287,M701529,-93.245844,58.600543,Vulpes lagopus,6,GK
4288,M701529,-93.246129,58.600427,Vulpes lagopus,8,GK
4289,M701529,-93.246053,58.600407,Vulpes lagopus,9,GK
4290,M701529,-93.246478,58.600145,Vulpes lagopus,8,GK
4291,M701529,-93.246805,58.599868,Vulpes lagopus,7,GK
4292,M701529,-93.246648,58.599911,Vulpes lagopus,8,GK
4293,M701529,-93.246641,58.599951,Vulpes lagopus,12,GK
4294,M701529,-93.246645,58.600019,Vulpes lagopus,7,GK
4295,M701529,-93.250251,58.598328,Vulpes lagopus,8,GK
4296,M701529,-93.246822,58.5997,Vulpes lagopus,7,GK
4297,M701529,-93.246232,58.599502,Vulpes lagopus,8,GK
4298,M701529,-93.24787,58.599224,Vulpes lagopus,8,GK
4299,M701529,-93.246207,58.599389,Vulpes lagopus,9,GK
4300,M701529,-93.235799,58.618673,Vulpes lagopus,8,GK
4301,M701529,-93.235231,58.620408,Vulpes lagopus,7,GK
4302,M701529,-93.230987,58.621238,Vulpes lagopus,7,GK
4303,M701529,-93.231115,58.621292,Vulpes lagopus,8,GK
4304,M701529,-93.244943,58.618247,Vulpes lagopus,7,GK
4305,M701529,-93.244897,58.618207,Vulpes lagopus,8,GK
4306,M701529,-93.240079,58.620906,Vulpes lagopus,8,GK
4307,M701529,-93.23602,58.615685,Vulpes lagopus,7,GK
4308,M701529,-93.236207,58.615467,Vulpes lagopus,8,GK
4309,M701529,-93.236014,58.615474,Vulpes lagopus,8,GK
4310,M701529,-93.263442,58.606531,Vulpes lagopus,7,GK
4311,M701529,-93.263376,58.608097,Vulpes lagopus,8,GK
4312,M701529,-93.262335,58.607255,Vulpes lagopus,8,GK
4313,M701529,-93.245027,58.599436,Vulpes lagopus,9,GK
4314,M701529,-93.245935,58.599037,Vulpes lagopus,8,GK
4315,M701529,-93.245992,58.599632,Vulpes lagopus,8,GK
4316,M701529,-93.246149,58.59964,Vulpes lagopus,8,GK
4317,M701529,-93.245924,58.600326,Vulpes lagopus,7,GK
4318,M701529,-93.245346,58.600384,Vulpes lagopus,7,GK
4319,M701529,-93.273132,58.609887,Vulpes lagopus,9,GK
4320,M701529,-93.252251,58.599235,Vulpes lagopus,8,GK
4321,M701529,-93.252121,58.599177,Vulpes lagopus,7,GK
4322,M701529,-93.252294,58.599175,Vulpes lagopus,12,GK
4323,M701529,-93.252222,58.599133,Vulpes lagopus,8,GK
4324,M701529,-93.25228,58.599202,Vulpes lagopus,9,GK
4325,M701529,-93.252111,58.59915,Vulpes lagopus,11,GK
4326,M701529,-93.24971,58.59775,Vulpes lagopus,7,GK
4327,M701529,-93.243699,58.602249,Vulpes lagopus,10,GK
4328,M701529,-93.250612,58.59834,Vulpes lagopus,8,GK
4329,M701529,-93.250147,58.595549,Vulpes lagopus,8,GK
4330,M701529,-93.253228,58.594502,Vulpes lagopus,8,GK
4331,M701529,-93.257259,58.586129,Vulpes lagopus,8,GK
4332,M701529,-93.295528,58.597321,Vulpes lagopus,8,GK
4333,M701529,-93.288408,58.60145,Vulpes lagopus,8,GK
4334,M701529,-93.281281,58.601695,Vulpes lagopus,7,GK
4335,M701529,-93.281146,58.60173,Vulpes lagopus,8,GK
4336,M701529,-93.281135,58.601711,Vulpes lagopus,9,GK
4337,M701529,-93.281101,58.60167,Vulpes lagopus,8,GK
4338,M701529,-93.281288,58.601641,Vulpes lagopus,8,GK
4339,M701529,-93.281028,58.602104,Vulpes lagopus,7,GK
4340,M701529,-93.273448,58.607136,Vulpes lagopus,9,GK
4341,M701529,-93.274876,58.607508,Vulpes lagopus,9,GK
4342,M701529,-93.294483,58.600657,Vulpes lagopus,10,GK
4343,M701529,-93.295456,58.597396,Vulpes lagopus,8,GK
4344,M701529,-93.288549,58.605383,Vulpes lagopus,11,GK
4345,M701529,-93.285241,58.605632,Vulpes lagopus,8,GK
4346,M701529,-93.280865,58.601584,Vulpes lagopus,8,GK
4347,M701529,-93.285242,58.605499,Vulpes lagopus,9,GK
4348,M701529,-93.285325,58.605616,Vulpes lagopus,8,GK
4349,M701529,-93.285547,58.605758,Vulpes lagopus,7,GK
4350,M701529,-93.266242,58.606327,Vulpes lagopus,7,GK
4351,M701529,-93.233643,58.619735,Vulpes lagopus,11,GK
4352,M701529,-93.233685,58.619742,Vulpes lagopus,8,GK
4353,M701529,-93.233627,58.619733,Vulpes lagopus,8,GK
4354,M701529,-93.233693,58.619731,Vulpes lagopus,8,GK
4355,M701529,-93.230523,58.622487,Vulpes lagopus,8,GK
4356,M701529,-93.233932,58.6156,Vulpes lagopus,8,GK
4357,M701529,-93.240624,58.610562,Vulpes lagopus,7,GK
4358,M701529,-93.270044,58.605997,Vulpes lagopus,9,GK
4359,M701529,-93.275425,58.59956,Vulpes lagopus,8,GK
4360,M701529,-93.276259,58.602094,Vulpes lagopus,8,GK
4361,M701529,-93.269809,58.603556,Vulpes lagopus,8,GK
4362,M701529,-93.269674,58.603601,Vulpes lagopus,9,GK
4363,M701529,-93.246431,58.614145,Vulpes lagopus,8,GK
4364,M701529,-93.190364,58.607694,Vulpes lagopus,11,GK
4365,M701529,-93.209535,58.614001,Vulpes lagopus,7,GK
4366,M701529,-93.260732,58.613913,Vulpes lagopus,8,GK
4367,M701529,-93.304638,58.594624,Vulpes lagopus,9,GK
4368,M701529,-93.295483,58.597334,Vulpes lagopus,8,GK
4369,M701529,-93.295391,58.597324,Vulpes lagopus,12,GK
4370,M701529,-93.295542,58.597303,Vulpes lagopus,9,GK
4371,M701529,-93.295449,58.597325,Vulpes lagopus,10,GK
4372,M701529,-93.295431,58.597294,Vulpes lagopus,8,GK
4373,M701529,-93.295405,58.59748,Vulpes lagopus,7,GK
4374,M701529,-93.275601,58.601388,Vulpes lagopus,10,GK
4375,M701529,-93.282029,58.605128,Vulpes lagopus,8,GK
4376,M701529,-93.276317,58.603325,Vulpes lagopus,10,GK
4377,M701529,-93.267873,58.603744,Vulpes lagopus,9,GK
4378,M701529,-93.256358,58.595207,Vulpes lagopus,11,GK
4379,M701529,-93.24628,58.599524,Vulpes lagopus,9,GK
4380,M701529,-93.241638,58.604527,Vulpes lagopus,8,GK
4381,M701529,-93.278938,58.608189,Vulpes lagopus,8,GK
4382,M701529,-93.2899,58.609399,Vulpes lagopus,11,GK
4383,M701529,-93.276029,58.603192,Vulpes lagopus,10,GK
4384,M701529,-93.275988,58.603206,Vulpes lagopus,8,GK
4385,M701529,-93.27595,58.603179,Vulpes lagopus,9,GK
4386,M701529,-93.276069,58.603213,Vulpes lagopus,8,GK
4387,M701529,-93.275995,58.603737,Vulpes lagopus,7,GK
4388,M701529,-93.249737,58.59776,Vulpes lagopus,8,GK
4389,M701529,-93.262422,58.600005,Vulpes lagopus,8,GK
4390,M701529,-93.291942,58.600551,Vulpes lagopus,7,GK
4391,M701529,-93.290229,58.61715,Vulpes lagopus,8,GK
4392,M701529,-93.262672,58.615781,Vulpes lagopus,8,GK
4393,M701529,-93.262631,58.615815,Vulpes lagopus,8,GK
4394,M701529,-93.232821,58.620561,Vulpes lagopus,8,GK
4395,M701529,-93.231307,58.621236,Vulpes lagopus,10,GK
4396,M701529,-93.233482,58.621856,Vulpes lagopus,8,GK
4397,M701529,-93.215079,58.621748,Vulpes lagopus,9,GK
4398,M701529,-93.215097,58.619097,Vulpes lagopus,9,GK
4399,M701529,-93.275071,58.607972,Vulpes lagopus,8,GK
4400,M701529,-93.286976,58.616971,Vulpes lagopus,8,GK
4401,M701529,-93.286794,58.616998,Vulpes lagopus,8,GK
4402,M701529,-93.287031,58.616964,Vulpes lagopus,8,GK
4403,M701529,-93.287013,58.61699,Vulpes lagopus,7,GK
4404,M701529,-93.28691,58.616933,Vulpes lagopus,9,GK
4405,M701529,-93.270359,58.6074,Vulpes lagopus,9,GK
4406,M701529,-93.270385,58.607453,Vulpes lagopus,8,GK
4407,M701529,-93.278835,58.601798,Vulpes lagopus,8,GK
4408,M701529,-93.269749,58.603515,Vulpes lagopus,12,GK
4409,M701529,-93.252421,58.603596,Vulpes lagopus,10,GK
4410,M701529,-93.243005,58.601968,Vulpes lagopus,8,GK
4411,M701529,-93.213277,58.61694,Vulpes lagopus,12,GK
4412,M701529,-93.235226,58.621995,Vulpes lagopus,8,GK
4413,M701529,-93.239544,58.615039,Vulpes lagopus,6,GK
4414,M701529,-93.256014,58.607971,Vulpes lagopus,10,GK
4415,M701529,-93.276557,58.611788,Vulpes lagopus,9,GK
4416,M701529,-93.272734,58.608925,Vulpes lagopus,9,GK
4417,M701529,-93.272856,58.608891,Vulpes lagopus,9,GK
4418,M701529,-93.272812,58.608916,Vulpes lagopus,8,GK
4419,M701529,-93.272767,58.608977,Vulpes lagopus,6,GK
4420,M701529,-93.27174,58.608569,Vulpes lagopus,7,GK
4421,M701529,-93.2628,58.607958,Vulpes lagopus,7,GK
4422,M701529,-93.248103,58.59911,Vulpes lagopus,10,GK
4423,M701529,-93.237932,58.605073,Vulpes lagopus,8,GK
4424,M701529,-93.237715,58.604646,Vulpes lagopus,12,GK
4425,M701529,-93.209099,58.617355,Vulpes lagopus,8,GK
4426,M701529,-93.208913,58.617171,Vulpes lagopus,7,GK
4427,M701529,-93.230953,58.624619,Vulpes lagopus,12,GK
4428,M701529,-93.239184,58.612938,Vulpes lagopus,8,GK
4429,M701529,-93.252441,58.610909,Vulpes lagopus,7,GK
4430,M701529,-93.240949,58.599906,Vulpes lagopus,11,GK
4431,M701529,-93.237561,58.613268,Vulpes lagopus,8,GK
4432,M701529,-93.236998,58.615501,Vulpes lagopus,7,GK
4433,M701529,-93.233512,58.619843,Vulpes lagopus,8,GK
4434,M701529,-93.235926,58.62247,Vulpes lagopus,9,GK
4435,M701529,-93.238926,58.600738,Vulpes lagopus,7,GK
4436,M701529,-93.241736,58.598259,Vulpes lagopus,8,GK
4437,M701529,-93.249051,58.597511,Vulpes lagopus,8,GK
4438,M701529,-93.241149,58.599745,Vulpes lagopus,8,GK
4439,M701529,-93.241117,58.599701,Vulpes lagopus,8,GK
4440,M701529,-93.241138,58.599723,Vulpes lagopus,10,GK
4441,M701529,-93.241008,58.599803,Vulpes lagopus,8,GK
4442,M701529,-93.211436,58.609418,Vulpes lagopus,8,GK
4443,M701529,-93.223027,58.61297,Vulpes lagopus,8,GK
4444,M701529,-93.233874,58.627183,Vulpes lagopus,8,GK
4445,M701529,-93.23495,58.622207,Vulpes lagopus,7,GK
4446,M701529,-93.23508,58.62224,Vulpes lagopus,7,GK
4447,M701529,-93.226621,58.623877,Vulpes lagopus,8,GK
